date,hour,day_of_week,street,subtype,roadtype,geo
2021-12-15,22,4,Piedmont Ave NE,JAM_HEAVY_TRAFFIC,7,POINT(-84.371656 33.794373)
2021-12-15,22,4,Virginia Ave NE,JAM_HEAVY_TRAFFIC,2,POINT(-84.359038 33.782055)
2021-12-15,23,4,Bill Kennedy Way,JAM_HEAVY_TRAFFIC,7,POINT(-84.358227 33.74417)
2021-12-15,20,4,Briarcliff Rd NE,JAM_HEAVY_TRAFFIC,7,POINT(-84.347097 33.777386)
2021-12-15,21,4,Hank Aaron Dr SE,JAM_HEAVY_TRAFFIC,7,POINT(-84.387826 33.739742)
2021-12-15,18,4,Marietta Blvd NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.429029 33.783518)
2021-12-15,23,4,Howell Mill Rd NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.414414 33.803114)
2021-12-15,12,4,Howell Mill Rd NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.413747 33.80415)
2021-12-15,22,4,Howell Mill Rd NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.411658 33.782957)
2021-12-15,0,4,N Highland Ave NE,JAM_HEAVY_TRAFFIC,2,POINT(-84.355063 33.785697)
2021-12-15,23,4,N Highland Ave NE,JAM_HEAVY_TRAFFIC,2,POINT(-84.350363 33.796194)
2021-12-15,21,4,N Highland Ave NE,JAM_HEAVY_TRAFFIC,2,POINT(-84.354943 33.78515)
2021-12-15,19,4,N Highland Ave NE,JAM_HEAVY_TRAFFIC,2,POINT(-84.3525 33.775745)
2021-12-15,14,4,Ponce de Leon Ave,JAM_HEAVY_TRAFFIC,6,POINT(-84.318302 33.771525)
2021-12-15,18,4,Ponce de Leon Ave,JAM_HEAVY_TRAFFIC,6,POINT(-84.318438 33.771464)
2021-12-15,23,4,W Peachtree St NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.387778 33.790566)
2021-12-15,23,4,W Peachtree St NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.387455 33.768629)
2021-12-15,23,4,W Peachtree St NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.387307 33.776504)
2021-12-15,20,4,to Howell Mill Rd,JAM_HEAVY_TRAFFIC,4,POINT(-84.414779 33.805669)
2021-12-15,23,4,Rock Springs Rd NE,JAM_HEAVY_TRAFFIC,1,POINT(-84.366341 33.804849)
2021-12-15,12,4,to I-75 N / I-85 N,JAM_HEAVY_TRAFFIC,4,POINT(-84.383631 33.748444)
2021-12-15,23,4,to I-75 N / I-85 N,JAM_HEAVY_TRAFFIC,4,POINT(-84.389891 33.770445)
2021-12-15,21,4,to I-75 N / I-85 N,JAM_HEAVY_TRAFFIC,4,POINT(-84.390035 33.744457)
2021-12-15,12,4,to I-75 N / I-85 N,JAM_HEAVY_TRAFFIC,4,POINT(-84.389035 33.745403)
2021-12-15,17,4,to I-75 N / I-85 N,JAM_HEAVY_TRAFFIC,4,POINT(-84.383956 33.748272)
2021-12-15,13,4,to I-75 N / I-85 N,JAM_HEAVY_TRAFFIC,4,POINT(-84.390027 33.772496)
2021-12-15,23,4,to I-75 S / I-85 S,JAM_HEAVY_TRAFFIC,4,POINT(-84.391228 33.778414)
2021-12-15,18,4,to I-75 S / I-85 S,JAM_HEAVY_TRAFFIC,4,POINT(-84.389934 33.765656)
2021-12-15,19,4,to I-75 S / I-85 S,JAM_HEAVY_TRAFFIC,4,POINT(-84.38888 33.767552)
2021-12-15,21,4,E Morningside Dr NE,JAM_HEAVY_TRAFFIC,2,POINT(-84.365848 33.799614)
2021-12-15,23,4,N Morningside Dr NE,JAM_HEAVY_TRAFFIC,1,POINT(-84.359005 33.796405)
2021-12-15,15,4,St. Augustine Pl NE,JAM_HEAVY_TRAFFIC,1,POINT(-84.349122 33.774454)
2021-12-15,23,4,to I-20 E / Augusta,JAM_HEAVY_TRAFFIC,4,POINT(-84.389651 33.746151)
2021-12-15,23,4,to I-20 E / Augusta,JAM_HEAVY_TRAFFIC,4,POINT(-84.389273 33.743927)
2021-12-15,1,4,to I-20 E / Augusta,JAM_HEAVY_TRAFFIC,4,POINT(-84.390009 33.744532)
2021-12-15,1,4,to I-20 E / Augusta,JAM_HEAVY_TRAFFIC,4,POINT(-84.390086 33.745695)
2021-12-15,17,4,Exit 57: I-75 / I-85,JAM_HEAVY_TRAFFIC,4,POINT(-84.385628 33.743733)
2021-12-15,18,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.322324 33.77169)
2021-12-15,18,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.324436 33.77169)
2021-12-15,14,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.345476 33.774661)
2021-12-15,17,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.346457 33.774443)
2021-12-15,20,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.328528 33.772803)
2021-12-15,20,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.338428 33.773995)
2021-12-15,16,4,Ponce de Leon Ave NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.325067 33.771693)
2021-12-15,13,4,Exit 61A: Maynard Ter,JAM_HEAVY_TRAFFIC,4,POINT(-84.337921 33.745196)
2021-12-15,23,4,Montgomery Ferry Dr NE,JAM_HEAVY_TRAFFIC,2,POINT(-84.375335 33.800234)
2021-12-15,22,4,Peachtree Center Ave NE,JAM_HEAVY_TRAFFIC,7,POINT(-84.386138 33.754987)
2021-12-15,23,4,Spring W Peachtree CONN,JAM_HEAVY_TRAFFIC,7,POINT(-84.387458 33.768443)
2021-12-15,23,4,Hamilton E. Holmes Dr NW,JAM_HEAVY_TRAFFIC,7,POINT(-84.469915 33.762708)
2021-12-15,20,4,John Lewis Freedom Pkwy NE,JAM_HEAVY_TRAFFIC,6,POINT(-84.369689 33.76048)
2021-12-15,20,4,to I-75 S HOV / I-85 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.392808 33.795684)
2021-12-15,19,4,to I-75 S HOV / I-85 S HOV,JAM_HEAVY_TRAFFIC,3,POINT(-84.391437 33.789551)
2021-12-15,22,4,Donald Lee Hollowell Pkwy NW,JAM_HEAVY_TRAFFIC,6,POINT(-84.416315 33.773045)
2021-12-15,23,4,Exit 251A: 17th St / Midtown,JAM_HEAVY_TRAFFIC,4,POINT(-84.390594 33.787421)
2021-12-15,12,4,Martin Luther King Jr. Dr SE,JAM_HEAVY_TRAFFIC,7,POINT(-84.381276 33.747422)
2021-12-15,22,4,Exit 251: I-85 N / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.39525 33.797264)
2021-12-15,17,4,Exit 60: US-23 / Moreland Ave,JAM_HEAVY_TRAFFIC,4,POINT(-84.347852 33.746393)
2021-12-15,20,4,Ralph David Abernathy Blvd SW,JAM_HEAVY_TRAFFIC,7,POINT(-84.440342 33.745889)
2021-12-15,20,4,Ralph David Abernathy Blvd SW,JAM_HEAVY_TRAFFIC,7,POINT(-84.441707 33.747266)
2021-12-15,23,4,Exit 52B: SR-280 N / Holmes Dr,JAM_HEAVY_TRAFFIC,4,POINT(-84.469023 33.758239)
2021-12-15,0,4,Andrew Young International Blvd NE,JAM_HEAVY_TRAFFIC,2,POINT(-84.386587 33.759689)
2021-12-15,22,4,Exit 244: University Ave / Pryor St,JAM_HEAVY_TRAFFIC,4,POINT(-84.395308 33.72069)
2021-12-15,22,4,to I-75 S / I-85 S / Macon / Montgomery,JAM_HEAVY_TRAFFIC,4,POINT(-84.379534 33.759109)
2021-12-15,21,4,to I-75 S / I-85 S / Macon / Montgomery,JAM_HEAVY_TRAFFIC,4,POINT(-84.396706 33.7449)
2021-12-15,17,4,Exit 53: SR-139 / Martin Luther King Jr Dr,JAM_HEAVY_TRAFFIC,4,POINT(-84.447634 33.751229)
2021-12-15,19,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.393143 33.744814)
2021-12-15,19,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.389559 33.744111)
2021-12-15,20,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.388128 33.745417)
2021-12-15,19,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.387622 33.74643)
2021-12-15,13,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.379684 33.76124)
2021-12-15,12,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.392499 33.74462)
2021-12-15,20,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.378413 33.760974)
2021-12-15,16,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_HEAVY_TRAFFIC,4,POINT(-84.387774 33.746256)
2021-12-15,22,4,"to US - 41, Northside Dr, Mercedes-Benz Stadium",JAM_HEAVY_TRAFFIC,4,POINT(-84.409746 33.802962)
2021-12-15,22,4,to US-41 / Northside Dr / Mercedes Benz Stadium,JAM_HEAVY_TRAFFIC,4,POINT(-84.41232 33.804438)
2021-12-15,22,4,Exit 247: I-20 E / Augusta / I-20 W / Birmingham,JAM_HEAVY_TRAFFIC,4,POINT(-84.387051 33.747672)
2021-12-15,12,4,Exit 247: I-20 E / Augusta / I-20 W / Birmingham,JAM_HEAVY_TRAFFIC,4,POINT(-84.387746 33.747202)
2021-12-15,1,4,Exit 247: I-20 E / Augusta / I-20 W / Birmingham,JAM_HEAVY_TRAFFIC,4,POINT(-84.387507 33.747364)
2021-12-15,23,4,Exit 248C: SR-10 E / Freedom Pkwy / Carter Center,JAM_HEAVY_TRAFFIC,4,POINT(-84.376578 33.760098)
2021-12-15,23,4,Exit 56A: US-19 / US-29 / McDaniel St / Whitehall St,JAM_HEAVY_TRAFFIC,4,POINT(-84.404344 33.741911)
2021-12-15,22,4,I-20 E,JAM_MODERATE_TRAFFIC,3,POINT(-84.380309 33.743253)
2021-12-15,22,4,I-20 E,JAM_MODERATE_TRAFFIC,3,POINT(-84.335324 33.744796)
2021-12-15,20,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.454817 33.750884)
2021-12-15,12,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.334954 33.745)
2021-12-15,17,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.377889 33.743452)
2021-12-15,19,4,I-20 W,JAM_MODERATE_TRAFFIC,3,POINT(-84.424825 33.743986)
2021-12-15,20,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.397448 33.800389)
2021-12-15,18,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.391742 33.739288)
2021-12-15,11,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.383817 33.748684)
2021-12-15,20,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.396491 33.719574)
2021-12-15,14,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.398548 33.800905)
2021-12-15,11,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.388074 33.746381)
2021-12-15,12,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.390065 33.770609)
2021-12-15,11,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.392058 33.731646)
2021-12-15,18,4,I-75 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.396078 33.720129)
2021-12-15,19,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.391129 33.77797)
2021-12-15,11,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.388754 33.767085)
2021-12-15,12,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.392752 33.792664)
2021-12-15,21,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.390555 33.770263)
2021-12-15,12,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.391415 33.784961)
2021-12-15,21,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.391985 33.742124)
2021-12-15,14,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.378985 33.753617)
2021-12-15,21,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.402073 33.801379)
2021-12-15,17,4,I-75 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.378751 33.757054)
2021-12-15,17,4,I-85 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.386739 33.802072)
2021-12-15,0,4,I-85 N,JAM_MODERATE_TRAFFIC,3,POINT(-84.385921 33.8026)
2021-12-15,11,4,I-85 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.384303 33.804157)
2021-12-15,13,4,I-85 S,JAM_MODERATE_TRAFFIC,3,POINT(-84.38249 33.805523)
2021-12-15,19,4,to I-75 S,JAM_MODERATE_TRAFFIC,4,POINT(-84.410807 33.80369)
2021-12-15,23,4,10th St NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.380695 33.781778)
2021-12-15,23,4,10th St NW,JAM_MODERATE_TRAFFIC,7,POINT(-84.393885 33.781508)
2021-12-15,21,4,14th St NW,JAM_MODERATE_TRAFFIC,6,POINT(-84.390733 33.786555)
2021-12-15,22,4,Clifton Rd,JAM_MODERATE_TRAFFIC,1,POINT(-84.32135 33.78755)
2021-12-15,22,4,Clifton Rd,JAM_MODERATE_TRAFFIC,1,POINT(-84.324118 33.784856)
2021-12-15,22,4,Clifton Rd,JAM_MODERATE_TRAFFIC,1,POINT(-84.323488 33.786723)
2021-12-15,22,4,Wyman St SE,JAM_MODERATE_TRAFFIC,2,POINT(-84.333182 33.750058)
2021-12-15,13,4,Boulevard NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.372005 33.762127)
2021-12-15,12,4,Boulevard NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.371716 33.771524)
2021-12-15,15,4,Boulevard SE,JAM_MODERATE_TRAFFIC,7,POINT(-84.371842 33.753263)
2021-12-15,22,4,Boulevard SE,JAM_MODERATE_TRAFFIC,7,POINT(-84.371958 33.753533)
2021-12-15,20,4,Boulevard SE,JAM_MODERATE_TRAFFIC,7,POINT(-84.368156 33.739937)
2021-12-15,16,4,Fulton St SW,JAM_MODERATE_TRAFFIC,2,POINT(-84.392328 33.741937)
2021-12-15,21,4,Fulton St SW,JAM_MODERATE_TRAFFIC,2,POINT(-84.389175 33.74192)
2021-12-15,22,4,Monroe Dr NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.370704 33.775618)
2021-12-15,13,4,North Ave NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.357659 33.771085)
2021-12-15,23,4,DeKalb Ave NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.365632 33.753075)
2021-12-15,23,4,DeKalb Ave NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.31777 33.76414)
2021-12-15,13,4,Defoor Ave NW,JAM_MODERATE_TRAFFIC,2,POINT(-84.419916 33.801922)
2021-12-15,21,4,Oakdale Rd NE,JAM_MODERATE_TRAFFIC,2,POINT(-84.339176 33.777298)
2021-12-15,13,4,E Pelham Rd NE,JAM_MODERATE_TRAFFIC,1,POINT(-84.365783 33.801717)
2021-12-15,20,4,Marietta St NW,JAM_MODERATE_TRAFFIC,7,POINT(-84.397412 33.765711)
2021-12-15,2,4,Techwood Dr NW,JAM_MODERATE_TRAFFIC,2,POINT(-84.391618 33.781956)
2021-12-15,20,4,Wildwood Rd NE,JAM_MODERATE_TRAFFIC,1,POINT(-84.351525 33.80326)
2021-12-15,13,4,Williams St NW,JAM_MODERATE_TRAFFIC,7,POINT(-84.39057 33.784546)
2021-12-15,22,4,Williams St NW,JAM_MODERATE_TRAFFIC,7,POINT(-84.390554 33.784755)
2021-12-15,14,4,Moreland Ave NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.348991 33.772898)
2021-12-15,22,4,Northside Dr NW,JAM_MODERATE_TRAFFIC,6,POINT(-84.405823 33.7711)
2021-12-15,23,4,Northside Dr NW,JAM_MODERATE_TRAFFIC,6,POINT(-84.407832 33.80015)
2021-12-15,21,4,Northside Dr NW,JAM_MODERATE_TRAFFIC,6,POINT(-84.407042 33.771819)
2021-12-15,14,4,Northside Dr SW,JAM_MODERATE_TRAFFIC,6,POINT(-84.402822 33.752873)
2021-12-15,22,4,Piedmont Ave NE,JAM_MODERATE_TRAFFIC,7,POINT(-84.381899 33.770865)
2021-12-15,23,4,Piedmont Ave NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.381856 33.771681)
2021-12-15,18,4,Ponce de Leon Ave,JAM_MODERATE_TRAFFIC,6,POINT(-84.31949 33.771276)
2021-12-15,16,4,Ponce de Leon Ave,JAM_MODERATE_TRAFFIC,6,POINT(-84.31852 33.771427)
2021-12-15,20,4,Ponce de Leon Ave,JAM_MODERATE_TRAFFIC,6,POINT(-84.31818 33.77159)
2021-12-15,14,4,to I-75 N / I-85 N,JAM_MODERATE_TRAFFIC,4,POINT(-84.383294 33.748644)
2021-12-15,19,4,to I-75 N / I-85 N,JAM_MODERATE_TRAFFIC,4,POINT(-84.381016 33.761915)
2021-12-15,12,4,E Rock Springs Rd NE,JAM_MODERATE_TRAFFIC,2,POINT(-84.358019 33.797445)
2021-12-15,19,4,Ponce de Leon Ave NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.346621 33.774393)
2021-12-15,11,4,Ponce de Leon Ave NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.347028 33.774269)
2021-12-15,23,4,Exit 61A: Maynard Ter,JAM_MODERATE_TRAFFIC,4,POINT(-84.338031 33.745213)
2021-12-15,12,4,Ivan Allen Junior Blvd NW,JAM_MODERATE_TRAFFIC,2,POINT(-84.399464 33.763886)
2021-12-15,12,4,John Lewis Freedom Pkwy NE,JAM_MODERATE_TRAFFIC,6,POINT(-84.370008 33.7604)
2021-12-15,20,4,Donald Lee Hollowell Pkwy NW,JAM_MODERATE_TRAFFIC,6,POINT(-84.441259 33.772461)
2021-12-15,14,4,Exit 60: US-23 / Moreland Ave,JAM_MODERATE_TRAFFIC,4,POINT(-84.347828 33.746356)
2021-12-15,23,4,Exit 244: University Ave / Pryor St,JAM_MODERATE_TRAFFIC,4,POINT(-84.395099 33.720886)
2021-12-15,14,4,to I-75 N / I-85 N / Chattanooga / Greenville,JAM_MODERATE_TRAFFIC,4,POINT(-84.387427 33.744392)
2021-12-15,19,4,,JAM_STAND_STILL_TRAFFIC,20,POINT(-84.390832 33.73843)
2021-12-15,23,4,,JAM_STAND_STILL_TRAFFIC,4,POINT(-84.390302 33.765386)
2021-12-15,12,4,,JAM_STAND_STILL_TRAFFIC,4,POINT(-84.411567 33.804035)
2021-12-15,22,4,,JAM_STAND_STILL_TRAFFIC,4,POINT(-84.401119 33.801172)
2021-12-15,23,4,,JAM_STAND_STILL_TRAFFIC,4,POINT(-84.389208 33.769728)
2021-12-15,12,4,,JAM_STAND_STILL_TRAFFIC,4,POINT(-84.411717 33.804105)
2021-12-15,23,4,I-20 E,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.368592 33.743245)
2021-12-15,13,4,I-20 E,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.341579 33.745328)
2021-12-15,23,4,I-20 E,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390617 33.745054)
2021-12-15,21,4,I-20 E,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.369214 33.743249)
2021-12-15,12,4,I-20 E,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.331324 33.742516)
2021-12-15,23,4,I-20 E,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.376859 33.743258)
2021-12-15,3,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.426904 33.745029)
2021-12-15,17,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.439284 33.747649)
2021-12-15,12,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.356256 33.744009)
2021-12-15,22,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.434251 33.747011)
2021-12-15,3,4,I-20 W,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.424542 33.743843)
2021-12-15,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390833 33.78302)
2021-12-15,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391559 33.741245)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390053 33.771168)
2021-12-15,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393851 33.723581)
2021-12-15,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.380482 33.751166)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390024 33.773735)
2021-12-15,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.394465 33.722327)
2021-12-15,14,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.380926 33.750773)
2021-12-15,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378559 33.7538)
2021-12-15,16,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.392046 33.731772)
2021-12-15,20,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378331 33.756763)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388833 33.767609)
2021-12-15,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.379508 33.760388)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388713 33.767501)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388084 33.746374)
2021-12-15,15,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393615 33.7248)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391851 33.736533)
2021-12-15,14,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391896 33.734416)
2021-12-15,18,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.387611 33.746729)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378924 33.759556)
2021-12-15,20,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.398059 33.71688)
2021-12-15,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.38024 33.75138)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378697 33.759021)
2021-12-15,19,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393614 33.724806)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.37934 33.752291)
2021-12-15,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390242 33.744578)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390831 33.778881)
2021-12-15,18,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391893 33.734584)
2021-12-15,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390785 33.743905)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.379992 33.751599)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390285 33.775215)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378357 33.757247)
2021-12-15,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.395065 33.721482)
2021-12-15,16,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.384119 33.748555)
2021-12-15,21,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.395157 33.72136)
2021-12-15,14,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.39252 33.729772)
2021-12-15,22,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393967 33.723269)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.396613 33.719406)
2021-12-15,18,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390182 33.744643)
2021-12-15,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393654 33.724426)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.394027 33.723122)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.38064 33.761442)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388573 33.745984)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.386908 33.766396)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.39218 33.730912)
2021-12-15,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.388343 33.746169)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393619 33.724755)
2021-12-15,13,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.385465 33.765556)
2021-12-15,11,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.395768 33.720544)
2021-12-15,18,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.386628 33.747419)
2021-12-15,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.393133 33.728052)
2021-12-15,20,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.384728 33.748307)
2021-12-15,12,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.392048 33.731749)
2021-12-15,23,4,I-75 N,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390817 33.785764)
2021-12-15,22,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.400324 33.801066)
2021-12-15,23,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.39727 33.799894)
2021-12-15,22,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.405224 33.80197)
2021-12-15,12,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391172 33.778792)
2021-12-15,11,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.385719 33.765327)
2021-12-15,22,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390562 33.77492)
2021-12-15,13,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.391558 33.788555)
2021-12-15,19,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.39572 33.797756)
2021-12-15,21,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.411287 33.80408)
2021-12-15,13,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.410473 33.803708)
2021-12-15,12,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.390488 33.774529)
2021-12-15,23,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.40282 33.801514)
2021-12-15,16,4,I-75 S,JAM_STAND_STILL_TRAFFIC,3,POINT(-84.378937 33.757932)
