index,day_of_week,month,hour,x_coord,y_coord,delays
10310,5.0,4.0,14.0,-84.390038,33.789932,89.225
10311,5.0,4.0,15.0,-84.390038,33.789932,90.99047619047619
10312,5.0,4.0,16.0,-84.390038,33.789932,92.44047619047619
10313,5.0,4.0,17.0,-84.390038,33.789932,79.52380952380953
10314,5.0,4.0,18.0,-84.390038,33.789932,107.09619047619046
10315,5.0,4.0,19.0,-84.390038,33.789932,80.99458333333332
10316,5.0,4.0,20.0,-84.390038,33.789932,98.71603174603175
10317,5.0,4.0,21.0,-84.390038,33.789932,100.83806818181819
10318,5.0,4.0,22.0,-84.390038,33.789932,80.71491688866688
10319,5.0,4.0,23.0,-84.390038,33.789932,72.30833333333334
10320,5.0,4.0,0.0,-84.384078,33.793574,83.8
10321,5.0,4.0,1.0,-84.384078,33.793574,86.8
10322,5.0,4.0,2.0,-84.384078,33.793574,283.5
10323,5.0,4.0,3.0,-84.384078,33.793574,192.25
10324,5.0,4.0,4.0,-84.384078,33.793574,99.9
10325,5.0,4.0,5.0,-84.384078,33.793574,102.25
10326,5.0,4.0,6.0,-84.384078,33.793574,108.18333333333332
10327,5.0,4.0,7.0,-84.384078,33.793574,137.58333333333331
10328,5.0,4.0,8.0,-84.384078,33.793574,168.73333333333335
10329,5.0,4.0,9.0,-84.384078,33.793574,191.53333333333336
10330,5.0,4.0,10.0,-84.384078,33.793574,94.80833333333332
10331,5.0,4.0,11.0,-84.384078,33.793574,89.6
10332,5.0,4.0,12.0,-84.384078,33.793574,88.2
10333,5.0,4.0,13.0,-84.384078,33.793574,81.75
10334,5.0,4.0,14.0,-84.384078,33.793574,76.95
10335,5.0,4.0,15.0,-84.384078,33.793574,104.2
10336,5.0,4.0,16.0,-84.384078,33.793574,124.55
10337,5.0,4.0,17.0,-84.384078,33.793574,108.2
10338,5.0,4.0,18.0,-84.384078,33.793574,85.2
10339,5.0,4.0,19.0,-84.384078,33.793574,136.3
10340,5.0,4.0,20.0,-84.384078,33.793574,160.92857142857142
10341,5.0,4.0,21.0,-84.384078,33.793574,213.47357142857146
10342,5.0,4.0,22.0,-84.384078,33.793574,160.91666666666669
10343,5.0,4.0,23.0,-84.384078,33.793574,88.45
10344,5.0,4.0,0.0,-84.385299,33.79301,79.42833333333333
10345,5.0,4.0,1.0,-84.385299,33.79301,83.07000000000001
10346,5.0,4.0,2.0,-84.385299,33.79301,76.57000000000001
10347,5.0,4.0,3.0,-84.385299,33.79301,73.8575
10348,5.0,4.0,4.0,-84.385299,33.79301,73.8575
10349,5.0,4.0,5.0,-84.385299,33.79301,73.92
10350,5.0,4.0,6.0,-84.385299,33.79301,73.37
10351,5.0,4.0,7.0,-84.385299,33.79301,73.37
10352,5.0,4.0,8.0,-84.385299,33.79301,74.63
10353,5.0,4.0,9.0,-84.385299,33.79301,75.705
10354,5.0,4.0,10.0,-84.385299,33.79301,75.955
10355,5.0,4.0,11.0,-84.385299,33.79301,75.955
10356,5.0,4.0,12.0,-84.385299,33.79301,70.22999999999999
10357,5.0,4.0,13.0,-84.385299,33.79301,83.35
10358,5.0,4.0,14.0,-84.385299,33.79301,72.25
10359,5.0,4.0,15.0,-84.385299,33.79301,74.1
10360,5.0,4.0,16.0,-84.385299,33.79301,89.75
10361,5.0,4.0,17.0,-84.385299,33.79301,71.97
10362,5.0,4.0,18.0,-84.385299,33.79301,68.65916666666666
10363,5.0,4.0,19.0,-84.385299,33.79301,78.99555555555555
10364,5.0,4.0,20.0,-84.385299,33.79301,69.90892857142858
10365,5.0,4.0,21.0,-84.385299,33.79301,103.35555555555557
10366,5.0,4.0,22.0,-84.385299,33.79301,118.56003787878785
10367,5.0,4.0,23.0,-84.385299,33.79301,65.85
10368,5.0,4.0,0.0,-84.402768,33.789637,130.55
10369,5.0,4.0,1.0,-84.402768,33.789637,89.5
10370,5.0,4.0,2.0,-84.402768,33.789637,87.85
10371,5.0,4.0,3.0,-84.402768,33.789637,97.9
10372,5.0,4.0,4.0,-84.402768,33.789637,98.1
10373,5.0,4.0,5.0,-84.402768,33.789637,98.25
10374,5.0,4.0,6.0,-84.402768,33.789637,91.8
10375,5.0,4.0,7.0,-84.402768,33.789637,79.9
10376,5.0,4.0,8.0,-84.402768,33.789637,82.35
10377,5.0,4.0,9.0,-84.402768,33.789637,83.75
10378,5.0,4.0,10.0,-84.402768,33.789637,83.15
10379,5.0,4.0,11.0,-84.402768,33.789637,81.8
10380,5.0,4.0,12.0,-84.402768,33.789637,84.25
10381,5.0,4.0,13.0,-84.402768,33.789637,81.9
10382,5.0,4.0,14.0,-84.402768,33.789637,82.75
10383,5.0,4.0,15.0,-84.402768,33.789637,83.4
10384,5.0,4.0,16.0,-84.402768,33.789637,82.15
10385,5.0,4.0,17.0,-84.402768,33.789637,82.86666666666666
10386,5.0,4.0,18.0,-84.402768,33.789637,81.05
10387,5.0,4.0,19.0,-84.402768,33.789637,154.55
10388,5.0,4.0,20.0,-84.402768,33.789637,240.43
10389,5.0,4.0,21.0,-84.402768,33.789637,314.3
10390,5.0,4.0,22.0,-84.402768,33.789637,371.05
10391,5.0,4.0,23.0,-84.402768,33.789637,296.54
10392,5.0,4.0,0.0,-84.406785,33.791644,97.295
10393,5.0,4.0,1.0,-84.406785,33.791644,100.1825
10394,5.0,4.0,2.0,-84.406785,33.791644,102.545
10395,5.0,4.0,3.0,-84.406785,33.791644,94.89500000000001
10396,5.0,4.0,4.0,-84.406785,33.791644,95.675
10397,5.0,4.0,5.0,-84.406785,33.791644,106.275
10398,5.0,4.0,6.0,-84.406785,33.791644,112.825
10399,5.0,4.0,7.0,-84.406785,33.791644,114.775
10400,5.0,4.0,8.0,-84.406785,33.791644,118.125
10401,5.0,4.0,9.0,-84.406785,33.791644,114.775
10402,5.0,4.0,10.0,-84.406785,33.791644,118.3
10403,5.0,4.0,11.0,-84.406785,33.791644,115.35
10404,5.0,4.0,12.0,-84.406785,33.791644,91.45
10405,5.0,4.0,13.0,-84.406785,33.791644,90.9
10406,5.0,4.0,14.0,-84.406785,33.791644,97.0
10407,5.0,4.0,15.0,-84.406785,33.791644,102.7
10408,5.0,4.0,16.0,-84.406785,33.791644,96.15
10409,5.0,4.0,17.0,-84.406785,33.791644,89.85
10410,5.0,4.0,18.0,-84.406785,33.791644,94.6
10411,5.0,4.0,19.0,-84.406785,33.791644,101.0
10412,5.0,4.0,20.0,-84.406785,33.791644,115.35
10413,5.0,4.0,21.0,-84.406785,33.791644,116.55
10414,5.0,4.0,22.0,-84.406785,33.791644,82.4
10415,5.0,4.0,23.0,-84.406785,33.791644,83.65
10416,5.0,4.0,0.0,-84.404421,33.790427,153.29000000000002
10417,5.0,4.0,1.0,-84.404421,33.790427,138.49
10418,5.0,4.0,2.0,-84.404421,33.790427,137.565
10419,5.0,4.0,3.0,-84.404421,33.790427,143.33166666666665
10420,5.0,4.0,4.0,-84.404421,33.790427,165.51500000000001
10421,5.0,4.0,5.0,-84.404421,33.790427,164.565
10422,5.0,4.0,6.0,-84.404421,33.790427,154.865
10423,5.0,4.0,7.0,-84.404421,33.790427,146.615
10424,5.0,4.0,8.0,-84.404421,33.790427,146.66500000000002
10425,5.0,4.0,9.0,-84.404421,33.790427,149.465
10426,5.0,4.0,10.0,-84.404421,33.790427,149.01500000000001
10427,5.0,4.0,11.0,-84.404421,33.790427,150.76500000000001
10428,5.0,4.0,12.0,-84.404421,33.790427,174.67333333333335
10429,5.0,4.0,13.0,-84.404421,33.790427,174.94833333333335
10430,5.0,4.0,14.0,-84.404421,33.790427,191.72750000000002
10431,5.0,4.0,15.0,-84.404421,33.790427,224.46083333333337
10432,5.0,4.0,16.0,-84.404421,33.790427,169.275
10433,5.0,4.0,17.0,-84.404421,33.790427,152.72083333333336
10434,5.0,4.0,18.0,-84.404421,33.790427,106.05
10435,5.0,4.0,19.0,-84.404421,33.790427,134.15
10436,5.0,4.0,20.0,-84.404421,33.790427,94.82000000000001
10437,5.0,4.0,21.0,-84.404421,33.790427,107.23499999999999
10438,5.0,4.0,22.0,-84.404421,33.790427,93.99166666666666
10439,5.0,4.0,23.0,-84.404421,33.790427,117.68166666666669
10440,5.0,4.0,0.0,-84.398741,33.79117,108.575
10441,5.0,4.0,1.0,-84.398741,33.79117,100.675
10442,5.0,4.0,2.0,-84.398741,33.79117,94.65
10443,5.0,4.0,3.0,-84.398741,33.79117,87.81666666666668
10444,5.0,4.0,4.0,-84.398741,33.79117,94.005
10445,5.0,4.0,5.0,-84.398741,33.79117,93.655
10446,5.0,4.0,6.0,-84.398741,33.79117,89.575
10447,5.0,4.0,7.0,-84.398741,33.79117,86.8
10448,5.0,4.0,8.0,-84.398741,33.79117,85.475
10449,5.0,4.0,9.0,-84.398741,33.79117,98.05
10450,5.0,4.0,10.0,-84.398741,33.79117,106.45
10451,5.0,4.0,11.0,-84.398741,33.79117,184.975
10452,5.0,4.0,12.0,-84.398741,33.79117,298.0
10453,5.0,4.0,13.0,-84.398741,33.79117,195.675
10454,5.0,4.0,14.0,-84.398741,33.79117,97.45
10455,5.0,4.0,15.0,-84.398741,33.79117,113.4
10456,5.0,4.0,16.0,-84.398741,33.79117,140.32999999999998
10457,5.0,4.0,17.0,-84.398741,33.79117,108.58
10458,5.0,4.0,18.0,-84.398741,33.79117,95.35499999999999
10459,5.0,4.0,19.0,-84.398741,33.79117,144.675
10460,5.0,4.0,20.0,-84.398741,33.79117,213.0083333333333
10461,5.0,4.0,21.0,-84.398741,33.79117,295.0625
10462,5.0,4.0,22.0,-84.398741,33.79117,324.86749999999995
10463,5.0,4.0,23.0,-84.398741,33.79117,288.71666666666664
10464,5.0,4.0,0.0,-84.405584,33.791714,137.025
10465,5.0,4.0,1.0,-84.405584,33.791714,133.275
10466,5.0,4.0,2.0,-84.405584,33.791714,146.25833333333333
10467,5.0,4.0,3.0,-84.405584,33.791714,124.0
10468,5.0,4.0,4.0,-84.405584,33.791714,124.3
10469,5.0,4.0,5.0,-84.405584,33.791714,125.1
10470,5.0,4.0,6.0,-84.405584,33.791714,123.15
10471,5.0,4.0,7.0,-84.405584,33.791714,123.15
10472,5.0,4.0,8.0,-84.405584,33.791714,121.65
10473,5.0,4.0,9.0,-84.405584,33.791714,118.0
10474,5.0,4.0,10.0,-84.405584,33.791714,118.0
10475,5.0,4.0,11.0,-84.405584,33.791714,121.3
10476,5.0,4.0,12.0,-84.405584,33.791714,132.775
10477,5.0,4.0,13.0,-84.405584,33.791714,165.8
10478,5.0,4.0,14.0,-84.405584,33.791714,154.85
10479,5.0,4.0,15.0,-84.405584,33.791714,135.9
10480,5.0,4.0,16.0,-84.405584,33.791714,186.1
10481,5.0,4.0,17.0,-84.405584,33.791714,189.0
10482,5.0,4.0,18.0,-84.405584,33.791714,117.8
10483,5.0,4.0,19.0,-84.405584,33.791714,120.8
10484,5.0,4.0,20.0,-84.405584,33.791714,139.4
10485,5.0,4.0,21.0,-84.405584,33.791714,251.95
10486,5.0,4.0,22.0,-84.405584,33.791714,251.8875
10487,5.0,4.0,23.0,-84.405584,33.791714,216.6958333333333
10488,5.0,4.0,0.0,-84.397516,33.791296,93.96666666666667
10489,5.0,4.0,1.0,-84.397516,33.791296,72.4
10490,5.0,4.0,2.0,-84.397516,33.791296,70.85
10491,5.0,4.0,3.0,-84.397516,33.791296,69.55
10492,5.0,4.0,4.0,-84.397516,33.791296,67.35
10493,5.0,4.0,5.0,-84.397516,33.791296,69.35
10494,5.0,4.0,6.0,-84.397516,33.791296,70.25
10495,5.0,4.0,7.0,-84.397516,33.791296,69.5
10496,5.0,4.0,8.0,-84.397516,33.791296,64.35
10497,5.0,4.0,9.0,-84.397516,33.791296,72.28333333333333
10498,5.0,4.0,10.0,-84.397516,33.791296,118.9
10499,5.0,4.0,11.0,-84.397516,33.791296,139.1
10500,5.0,4.0,12.0,-84.397516,33.791296,125.4
10501,5.0,4.0,13.0,-84.397516,33.791296,127.8
10502,5.0,4.0,14.0,-84.397516,33.791296,124.5
10503,5.0,4.0,15.0,-84.397516,33.791296,126.2
10504,5.0,4.0,16.0,-84.397516,33.791296,117.85
10505,5.0,4.0,17.0,-84.397516,33.791296,119.2
10506,5.0,4.0,18.0,-84.397516,33.791296,119.975
10507,5.0,4.0,19.0,-84.397516,33.791296,123.15
10508,5.0,4.0,20.0,-84.397516,33.791296,97.85
10509,5.0,4.0,21.0,-84.397516,33.791296,101.3
10510,5.0,4.0,22.0,-84.397516,33.791296,117.25
10511,5.0,4.0,23.0,-84.397516,33.791296,101.45
10512,5.0,4.0,0.0,-84.407331,33.791534,155.05
10513,5.0,4.0,1.0,-84.407331,33.791534,169.625
10514,5.0,4.0,2.0,-84.407331,33.791534,110.2
10515,5.0,4.0,3.0,-84.407331,33.791534,150.8
10516,5.0,4.0,4.0,-84.407331,33.791534,128.65
10517,5.0,4.0,5.0,-84.407331,33.791534,99.25
10518,5.0,4.0,6.0,-84.407331,33.791534,99.25
10519,5.0,4.0,7.0,-84.407331,33.791534,99.45
10520,5.0,4.0,8.0,-84.407331,33.791534,101.25
10521,5.0,4.0,9.0,-84.407331,33.791534,107.45
10522,5.0,4.0,10.0,-84.407331,33.791534,103.95
10523,5.0,4.0,11.0,-84.407331,33.791534,104.15
10524,5.0,4.0,12.0,-84.407331,33.791534,117.6375
10525,5.0,4.0,13.0,-84.407331,33.791534,119.1
10526,5.0,4.0,14.0,-84.407331,33.791534,140.35
10527,5.0,4.0,15.0,-84.407331,33.791534,226.775
10528,5.0,4.0,16.0,-84.407331,33.791534,223.9416666666667
10529,5.0,4.0,17.0,-84.407331,33.791534,198.15833333333336
10530,5.0,4.0,18.0,-84.407331,33.791534,175.3902380952381
10531,5.0,4.0,19.0,-84.407331,33.791534,179.8452380952381
10532,5.0,4.0,20.0,-84.407331,33.791534,173.57857142857142
10533,5.0,4.0,21.0,-84.407331,33.791534,190.20357142857142
10534,5.0,4.0,22.0,-84.407331,33.791534,187.1535714285714
10535,5.0,4.0,23.0,-84.407331,33.791534,199.57857142857142
10536,5.0,4.0,0.0,-84.404477,33.790306,246.09761904761905
10537,5.0,4.0,1.0,-84.404477,33.790306,236.99761904761903
10538,5.0,4.0,2.0,-84.404477,33.790306,233.92261904761904
10539,5.0,4.0,3.0,-84.404477,33.790306,238.47261904761905
10540,5.0,4.0,4.0,-84.404477,33.790306,240.37261904761903
10541,5.0,4.0,5.0,-84.404477,33.790306,240.37261904761903
10542,5.0,4.0,6.0,-84.404477,33.790306,240.37261904761903
10543,5.0,4.0,7.0,-84.404477,33.790306,240.92261904761904
10544,5.0,4.0,8.0,-84.404477,33.790306,240.92261904761904
10545,5.0,4.0,9.0,-84.404477,33.790306,262.52261904761906
10546,5.0,4.0,10.0,-84.404477,33.790306,262.5026190476191
10547,5.0,4.0,11.0,-84.404477,33.790306,262.5026190476191
10548,5.0,4.0,12.0,-84.404477,33.790306,264.08595238095234
10549,5.0,4.0,13.0,-84.404477,33.790306,272.48595238095237
10550,5.0,4.0,14.0,-84.404477,33.790306,283.23595238095237
10551,5.0,4.0,15.0,-84.404477,33.790306,288.5442857142857
10552,5.0,4.0,16.0,-84.404477,33.790306,288.1942857142857
10553,5.0,4.0,17.0,-84.404477,33.790306,276.1942857142857
10554,5.0,4.0,18.0,-84.404477,33.790306,233.78428571428572
10555,5.0,4.0,19.0,-84.404477,33.790306,198.28166666666667
10556,5.0,4.0,20.0,-84.404477,33.790306,266.07
10557,5.0,4.0,21.0,-84.404477,33.790306,162.65
10558,5.0,4.0,22.0,-84.404477,33.790306,158.05
10559,5.0,4.0,23.0,-84.404477,33.790306,230.02333333333337
10560,5.0,4.0,0.0,-84.404422,33.790429,153.29000000000002
10561,5.0,4.0,1.0,-84.404422,33.790429,138.49
10562,5.0,4.0,2.0,-84.404422,33.790429,137.565
10563,5.0,4.0,3.0,-84.404422,33.790429,143.33166666666665
10564,5.0,4.0,4.0,-84.404422,33.790429,165.51500000000001
10565,5.0,4.0,5.0,-84.404422,33.790429,164.565
10566,5.0,4.0,6.0,-84.404422,33.790429,154.865
10567,5.0,4.0,7.0,-84.404422,33.790429,146.615
10568,5.0,4.0,8.0,-84.404422,33.790429,146.66500000000002
10569,5.0,4.0,9.0,-84.404422,33.790429,149.465
10570,5.0,4.0,10.0,-84.404422,33.790429,149.01500000000001
10571,5.0,4.0,11.0,-84.404422,33.790429,150.76500000000001
10572,5.0,4.0,12.0,-84.404422,33.790429,174.67333333333335
10573,5.0,4.0,13.0,-84.404422,33.790429,174.94833333333335
10574,5.0,4.0,14.0,-84.404422,33.790429,191.72750000000002
10575,5.0,4.0,15.0,-84.404422,33.790429,224.46083333333337
10576,5.0,4.0,16.0,-84.404422,33.790429,169.275
10577,5.0,4.0,17.0,-84.404422,33.790429,152.72083333333336
10578,5.0,4.0,18.0,-84.404422,33.790429,106.05
10579,5.0,4.0,19.0,-84.404422,33.790429,134.15
10580,5.0,4.0,20.0,-84.404422,33.790429,94.82000000000001
10581,5.0,4.0,21.0,-84.404422,33.790429,107.23499999999999
10582,5.0,4.0,22.0,-84.404422,33.790429,93.99166666666666
10583,5.0,4.0,23.0,-84.404422,33.790429,117.68166666666669
10584,5.0,4.0,0.0,-84.400668,33.790072,224.55
10585,5.0,4.0,1.0,-84.400668,33.790072,96.65
10586,5.0,4.0,2.0,-84.400668,33.790072,120.1875
10587,5.0,4.0,3.0,-84.400668,33.790072,108.7375
10588,5.0,4.0,4.0,-84.400668,33.790072,101.0375
10589,5.0,4.0,5.0,-84.400668,33.790072,85.5375
10590,5.0,4.0,6.0,-84.400668,33.790072,83.7375
10591,5.0,4.0,7.0,-84.400668,33.790072,85.1375
10592,5.0,4.0,8.0,-84.400668,33.790072,77.3375
10593,5.0,4.0,9.0,-84.400668,33.790072,77.3375
10594,5.0,4.0,10.0,-84.400668,33.790072,81.8625
10595,5.0,4.0,11.0,-84.400668,33.790072,82.4875
10596,5.0,4.0,12.0,-84.400668,33.790072,86.6375
10597,5.0,4.0,13.0,-84.400668,33.790072,95.5875
10598,5.0,4.0,14.0,-84.400668,33.790072,87.8875
10599,5.0,4.0,15.0,-84.400668,33.790072,72.5375
10600,5.0,4.0,16.0,-84.400668,33.790072,78.2025
10601,5.0,4.0,17.0,-84.400668,33.790072,84.8875
10602,5.0,4.0,18.0,-84.400668,33.790072,75.93357142857143
10603,5.0,4.0,19.0,-84.400668,33.790072,83.8827380952381
10604,5.0,4.0,20.0,-84.400668,33.790072,89.37857142857142
10605,5.0,4.0,21.0,-84.400668,33.790072,83.95
10606,5.0,4.0,22.0,-84.400668,33.790072,92.05
10607,5.0,4.0,23.0,-84.400668,33.790072,80.21666666666667
10608,5.0,4.0,0.0,-84.398742,33.791176,98.875
10609,5.0,4.0,1.0,-84.398742,33.791176,129.075
10610,5.0,4.0,2.0,-84.398742,33.791176,119.4
10611,5.0,4.0,3.0,-84.398742,33.791176,110.54166666666667
10612,5.0,4.0,4.0,-84.398742,33.791176,111.3
10613,5.0,4.0,5.0,-84.398742,33.791176,129.4
10614,5.0,4.0,6.0,-84.398742,33.791176,86.85
10615,5.0,4.0,7.0,-84.398742,33.791176,84.7
10616,5.0,4.0,8.0,-84.398742,33.791176,87.25
10617,5.0,4.0,9.0,-84.398742,33.791176,108.05
10618,5.0,4.0,10.0,-84.398742,33.791176,111.3
10619,5.0,4.0,11.0,-84.398742,33.791176,103.85
10620,5.0,4.0,12.0,-84.398742,33.791176,146.92000000000002
10621,5.0,4.0,13.0,-84.398742,33.791176,122.22
10622,5.0,4.0,14.0,-84.398742,33.791176,121.87
10623,5.0,4.0,15.0,-84.398742,33.791176,135.37
10624,5.0,4.0,16.0,-84.398742,33.791176,133.15
10625,5.0,4.0,17.0,-84.398742,33.791176,135.15
10626,5.0,4.0,18.0,-84.398742,33.791176,129.775
10627,5.0,4.0,19.0,-84.398742,33.791176,141.75
10628,5.0,4.0,20.0,-84.398742,33.791176,315.31666666666666
10629,5.0,4.0,21.0,-84.398742,33.791176,212.0875
10630,5.0,4.0,22.0,-84.398742,33.791176,141.29583333333332
10631,5.0,4.0,23.0,-84.398742,33.791176,171.1
10632,5.0,4.0,0.0,-84.392631,33.791305,84.75
10633,5.0,4.0,1.0,-84.392631,33.791305,93.55
10634,5.0,4.0,2.0,-84.392631,33.791305,83.6875
10635,5.0,4.0,3.0,-84.392631,33.791305,87.9
10636,5.0,4.0,4.0,-84.392631,33.791305,90.6
10637,5.0,4.0,5.0,-84.392631,33.791305,86.45
10638,5.0,4.0,6.0,-84.392631,33.791305,79.65
10639,5.0,4.0,7.0,-84.392631,33.791305,80.45
10640,5.0,4.0,8.0,-84.392631,33.791305,81.6
10641,5.0,4.0,9.0,-84.392631,33.791305,86.95
10642,5.0,4.0,10.0,-84.392631,33.791305,111.8
10643,5.0,4.0,11.0,-84.392631,33.791305,108.25833333333335
10644,5.0,4.0,12.0,-84.392631,33.791305,85.04333333333332
10645,5.0,4.0,13.0,-84.392631,33.791305,100.59583333333333
10646,5.0,4.0,14.0,-84.392631,33.791305,86.35
10647,5.0,4.0,15.0,-84.392631,33.791305,125.3125
10648,5.0,4.0,16.0,-84.392631,33.791305,121.41666666666666
10649,5.0,4.0,17.0,-84.392631,33.791305,103.37416666666668
10650,5.0,4.0,18.0,-84.392631,33.791305,113.05333333333333
10651,5.0,4.0,19.0,-84.392631,33.791305,94.56666666666666
10652,5.0,4.0,20.0,-84.392631,33.791305,89.45
10653,5.0,4.0,21.0,-84.392631,33.791305,86.7875
10654,5.0,4.0,22.0,-84.392631,33.791305,132.13333333333335
10655,5.0,4.0,23.0,-84.392631,33.791305,151.60833333333332
10656,5.0,4.0,0.0,-84.390494,33.791874,78.05
10657,5.0,4.0,1.0,-84.390494,33.791874,84.25
10658,5.0,4.0,2.0,-84.390494,33.791874,121.2
10659,5.0,4.0,3.0,-84.390494,33.791874,101.2
10660,5.0,4.0,4.0,-84.390494,33.791874,78.1
10661,5.0,4.0,5.0,-84.390494,33.791874,80.3
10662,5.0,4.0,6.0,-84.390494,33.791874,80.7
10663,5.0,4.0,7.0,-84.390494,33.791874,88.375
10664,5.0,4.0,8.0,-84.390494,33.791874,88.375
10665,5.0,4.0,9.0,-84.390494,33.791874,91.125
10666,5.0,4.0,10.0,-84.390494,33.791874,91.375
10667,5.0,4.0,11.0,-84.390494,33.791874,109.14166666666665
10668,5.0,4.0,12.0,-84.390494,33.791874,92.19166666666668
10669,5.0,4.0,13.0,-84.390494,33.791874,88.85
10670,5.0,4.0,14.0,-84.390494,33.791874,89.54166666666666
10671,5.0,4.0,15.0,-84.390494,33.791874,96.56666666666666
10672,5.0,4.0,16.0,-84.390494,33.791874,77.48166666666665
10673,5.0,4.0,17.0,-84.390494,33.791874,72.43499999999999
10674,5.0,4.0,18.0,-84.390494,33.791874,63.6
10675,5.0,4.0,19.0,-84.390494,33.791874,70.485
10676,5.0,4.0,20.0,-84.390494,33.791874,65.975
10677,5.0,4.0,21.0,-84.390494,33.791874,62.6
10678,5.0,4.0,22.0,-84.390494,33.791874,64.1
10679,5.0,4.0,23.0,-84.390494,33.791874,67.91000000000001
10680,5.0,4.0,0.0,-84.393823,33.79116,101.5
10681,5.0,4.0,1.0,-84.393823,33.79116,187.98333333333332
10682,5.0,4.0,2.0,-84.393823,33.79116,162.43333333333334
10683,5.0,4.0,3.0,-84.393823,33.79116,161.59666666666664
10684,5.0,4.0,4.0,-84.393823,33.79116,162.82619047619045
10685,5.0,4.0,5.0,-84.393823,33.79116,139.58333333333331
10686,5.0,4.0,6.0,-84.393823,33.79116,131.58333333333331
10687,5.0,4.0,7.0,-84.393823,33.79116,132.63333333333333
10688,5.0,4.0,8.0,-84.393823,33.79116,132.25833333333333
10689,5.0,4.0,9.0,-84.393823,33.79116,134.10833333333332
10690,5.0,4.0,10.0,-84.393823,33.79116,149.75
10691,5.0,4.0,11.0,-84.393823,33.79116,150.5
10692,5.0,4.0,12.0,-84.393823,33.79116,145.9
10693,5.0,4.0,13.0,-84.393823,33.79116,280.8916666666667
10694,5.0,4.0,14.0,-84.393823,33.79116,276.9666666666667
10695,5.0,4.0,15.0,-84.393823,33.79116,259.05
10696,5.0,4.0,16.0,-84.393823,33.79116,323.775
10697,5.0,4.0,17.0,-84.393823,33.79116,238.5
10698,5.0,4.0,18.0,-84.393823,33.79116,222.2
10699,5.0,4.0,19.0,-84.393823,33.79116,246.5
10700,5.0,4.0,20.0,-84.393823,33.79116,229.7
10701,5.0,4.0,21.0,-84.393823,33.79116,223.7666666666667
10702,5.0,4.0,22.0,-84.393823,33.79116,643.9
10703,5.0,4.0,23.0,-84.393823,33.79116,611.35
10704,5.0,4.0,0.0,-84.393435,33.791189,122.45
10705,5.0,4.0,1.0,-84.393435,33.791189,150.5125
10706,5.0,4.0,2.0,-84.393435,33.791189,127.3625
10707,5.0,4.0,3.0,-84.393435,33.791189,129.62583333333333
10708,5.0,4.0,4.0,-84.393435,33.791189,148.3625
10709,5.0,4.0,5.0,-84.393435,33.791189,119.8625
10710,5.0,4.0,6.0,-84.393435,33.791189,114.5625
10711,5.0,4.0,7.0,-84.393435,33.791189,114.5625
10712,5.0,4.0,8.0,-84.393435,33.791189,107.6
10713,5.0,4.0,9.0,-84.393435,33.791189,107.6
10714,5.0,4.0,10.0,-84.393435,33.791189,117.65
10715,5.0,4.0,11.0,-84.393435,33.791189,118.1
10716,5.0,4.0,12.0,-84.393435,33.791189,120.1
10717,5.0,4.0,13.0,-84.393435,33.791189,186.65
10718,5.0,4.0,14.0,-84.393435,33.791189,170.625
10719,5.0,4.0,15.0,-84.393435,33.791189,162.425
10720,5.0,4.0,16.0,-84.393435,33.791189,157.025
10721,5.0,4.0,17.0,-84.393435,33.791189,111.85
10722,5.0,4.0,18.0,-84.393435,33.791189,112.8
10723,5.0,4.0,19.0,-84.393435,33.791189,92.42999999999999
10724,5.0,4.0,20.0,-84.393435,33.791189,122.13
10725,5.0,4.0,21.0,-84.393435,33.791189,129.25
10726,5.0,4.0,22.0,-84.393435,33.791189,132.1
10727,5.0,4.0,23.0,-84.393435,33.791189,152.63333333333333
10728,5.0,4.0,0.0,-84.393758,33.791191,93.3
10729,5.0,4.0,1.0,-84.393758,33.791191,130.85833333333332
10730,5.0,4.0,2.0,-84.393758,33.791191,118.75
10731,5.0,4.0,3.0,-84.393758,33.791191,126.76333333333332
10732,5.0,4.0,4.0,-84.393758,33.791191,146.94285714285712
10733,5.0,4.0,5.0,-84.393758,33.791191,120.35
10734,5.0,4.0,6.0,-84.393758,33.791191,114.05
10735,5.0,4.0,7.0,-84.393758,33.791191,114.05
10736,5.0,4.0,8.0,-84.393758,33.791191,112.9
10737,5.0,4.0,9.0,-84.393758,33.791191,112.9
10738,5.0,4.0,10.0,-84.393758,33.791191,123.1
10739,5.0,4.0,11.0,-84.393758,33.791191,122.1
10740,5.0,4.0,12.0,-84.393758,33.791191,130.55
10741,5.0,4.0,13.0,-84.393758,33.791191,171.0
10742,5.0,4.0,14.0,-84.393758,33.791191,160.475
10743,5.0,4.0,15.0,-84.393758,33.791191,152.275
10744,5.0,4.0,16.0,-84.393758,33.791191,166.675
10745,5.0,4.0,17.0,-84.393758,33.791191,121.075
10746,5.0,4.0,18.0,-84.393758,33.791191,120.35
10747,5.0,4.0,19.0,-84.393758,33.791191,99.225
10748,5.0,4.0,20.0,-84.393758,33.791191,125.93333333333335
10749,5.0,4.0,21.0,-84.393758,33.791191,126.53333333333335
10750,5.0,4.0,22.0,-84.393758,33.791191,140.99166666666667
10751,5.0,4.0,23.0,-84.393758,33.791191,107.78333333333335
10752,5.0,4.0,0.0,-84.387777,33.791877,75.81
10753,5.0,4.0,1.0,-84.387777,33.791877,74.55
10754,5.0,4.0,2.0,-84.387777,33.791877,75.25
